"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1582077324312268800","Mon Oct 17 18:47:31 +0000 2022","1","@yo2thok Indonesia seharusnya gabung juga dengan BRICS","1582080886711148544","","yo2thok","in","","0","0","0","https://x.com/JkSulistyo65/status/1582080886711148544","1558258696387710976","JkSulistyo65"
"1600497988895375361","Wed Dec 07 14:30:31 +0000 2022","675","Argentina Egypt Algeria Indonesia Kazakhstan Iran Saudi Arabia United Arab Emirates Nigeria Senegal Thailand have applied already or showed strong intend to apply to join BRICS. https://t.co/eTdW0FYCS2","1600497988895375361","https://pbs.twimg.com/media/FjYcbsWXkAAzaxx.jpg","","en","Paris, Cannes, Milan, Bucarest","25","35","254","https://x.com/PopescuCo/status/1600497988895375361","369786451","PopescuCo"
"1542539389968187393","Fri Jul 01 07:15:44 +0000 2022","3","@Vendra_Deje Klo Indonesia gabung brics sdh mewakili setengah populasi dunia drpd G7 (blum sda tiap anggota yg melimpah). Melihat bbrp negara ajuin utk gabung &amp; ingin lepas dari pengaruh barat-amerika gak heran klo brics akan mendominasi g7 yg akhir ini jalan di tempat","1542768901787754496","","Vendra_Deje","in","desk & chair","0","0","0","https://x.com/snowdropnikita/status/1542768901787754496","540224277","snowdropnikita"
"1591498739793154048","Sat Nov 12 18:30:42 +0000 2022","9","INDONESIA'S BRICS MEMBERSHIP PROSPECTS (citing TASS) RI Ambassador to Russia Jose Tavares refers to President Jokowi talking of full membership but has as yet no more information RF Council's Valentina Matviyenko earlier stated RI sought BRICS membership https://t.co/MEI4CADhTF","1591498739793154048","","","en","","2","1","4","https://x.com/MNormanDavies/status/1591498739793154048","1119424639984209920","MNormanDavies"
"1527918943205474304","Sat May 21 07:47:18 +0000 2022","1","Daripada didikte USA dalam G20 mending Indonesia gabung BRICS. Keseimbangan ekonomi perdagangan dunia..","1527918943205474304","","","in","West Region, Singapore","0","0","0","https://x.com/savanthe/status/1527918943205474304","50580519","savanthe"
"1494543063879847939","Fri Feb 18 05:23:28 +0000 2022","3813","Debut Bagas/Fikri ditandai dengan kemenangan yang membawa Indonesia ke puncak grup A. #BadmintonIndonesia #BATC2022 https://t.co/fq3ahoSjcQ","1494543063879847939","https://pbs.twimg.com/media/FL2u31PaIAEMWaX.jpg","","in","Cipayung, Jakarta Timur","244","173","620","https://x.com/INABadminton/status/1494543063879847939","1200006384","INABadminton"
"1528273338254053376","Sun May 22 07:15:32 +0000 2022","0","Ayo Indonesia gabung BRICS...","1528273338254053376","","","in","West Region, Singapore","0","0","0","https://x.com/savanthe/status/1528273338254053376","50580519","savanthe"
"1499271304717152258","Fri Mar 04 19:55:22 +0000 2022","0","@PakarLogika Coba Indonesia gabung BRICS ya ","1499835916420259841","","PakarLogika","in","Negeri Matahari, Indonesia","0","0","0","https://x.com/ridwanibnuhasan/status/1499835916420259841","287552587","ridwanibnuhasan"
"1578274890834059264","Fri Oct 07 06:43:51 +0000 2022","0","Terbaru! Ketua Senat Rusia: Indonesia Ingin Gabung Dengan BRICS https://t.co/t39puH47bN","1578274890834059264","","","in","Jakarta Selatan, DKI Jakarta","0","0","0","https://x.com/smartizen_/status/1578274890834059264","2714691272","smartizen_"
"1589895625839382528","Tue Nov 08 08:23:26 +0000 2022","463","Jadi awalnya di bulan September kemarin ada recruitment untuk jadi mitra dalam riset ini. Namanya tuh SDKI 2022 (Survey Demografi dan Kesehatan Indonesia). Riset ini sebenarnya agenda 5 tahunan sekali. Dan tahun ini untuk pertama kalinya dipegang dan dilaksanakan oleh BRIN","1589896363520970752","","sangatedgy","in","id","16","5","86","https://x.com/sangatedgy/status/1589896363520970752","1281233757597396994","sangatedgy"
"1589895625839382528","Tue Nov 08 08:25:31 +0000 2022","400","Yang belum tau BRIN sini aku kasih tau ya (pake nada cepmek) BRIN adl Badan Riset dan Inovasi Nasional yang mana dibentuk oleh Bapak Presiden di tahun 2019. Lembaga ini ternyata leburan dari beberapa kementrian dan lembaga riset yang ada sebelumnya","1589896888673013760","","sangatedgy","in","id","14","5","73","https://x.com/sangatedgy/status/1589896888673013760","1281233757597396994","sangatedgy"
"1590708058631831553","Thu Nov 10 14:08:49 +0000 2022","377","รัสเซียประกาศรายชื่อ 12 ประเทศที่ได้รับการเสนอเชื้อเชิญให้สมัครเข้าร่วมกลุ่ม BRICS เพิ่มเติมจากสมาชิกร่วมก่อตั้ง รัสเซีย จีน อินเดีย บราซิล แอฟริกาใต้ หากได้รับการตอบรับ กลุ่ม BRICS+ จะมีประชากรรวมกันไม่น้อยกว่า 50% ของโลกและกลายเป็นกลุ่มเศรษฐกิจที่มีสัดส่วน GDP รวมกันราว 30% https://t.co/4S5pcJjc3Q","1590708058631831553","https://pbs.twimg.com/media/FhNUi_2agAEUN8D.jpg","","th","","9","21","217","https://x.com/jeabPum/status/1590708058631831553","2514771818","jeabPum"
"1560127497500766209","Thu Aug 18 04:52:35 +0000 2022","303","🇮🇩 BLINKS INDONESIA 🇮🇩 Web 'Light Up The pink' menandai Lokasi di: SURABAYA: Food Junction Grand Pakuwon Taman Bungkul Taman Air Mancur menari Kenjeran BANDUNG: Kiara Artha Park Bandung City Hall Park Alun Alun Kota Bandung Sudirman Street Day and Night Market @BLACKPINK https://t.co/N07ztWM0Ry","1560127497500766209","https://pbs.twimg.com/media/FaavrCVaIAAeDBx.jpg","","in","","48","29","67","https://x.com/Blink_OFCINDO/status/1560127497500766209","1251347295297130496","Blink_OFCINDO"
"1586341035210252289","Sat Oct 29 12:55:50 +0000 2022","548","Presiden Rusia Vladimir Putin menyatakan Rusia menyokong permohonan Arab Saudi untuk menyertai BRICS. Kementerian Luar China menyatakan akan bekerjasama dgn ahli BRICS untuk membawa lebih banyak ahli ke dalam BRICS","1586341035210252289","","","in","","26","12","189","https://x.com/Marchfoward/status/1586341035210252289","2194068895","Marchfoward"
"1559817643636699137","Wed Aug 17 08:21:20 +0000 2022","308","Blink untuk saat ini kami sedang menghubungi beberapa tempat agar bisa ikut meramaikan 'Light Up The pink' di Indonesia. Semoga ada harga yang sesuai dengan penawaran kita ","1559817643636699137","","","in","","11","53","59","https://x.com/Blink_OFCINDO/status/1559817643636699137","1251347295297130496","Blink_OFCINDO"
"1586886263033970688","Mon Oct 31 01:02:22 +0000 2022","1302","Indonesia is considering creating an Opec-like cartel for nickel and other critical battery metals... There have been numerous reports of the potential of Indonesia to join BRICS Things are beginning to take shape.","1586886263033970688","","","en","Global ","27","103","321","https://x.com/GoldTelegraph_/status/1586886263033970688","837048318865862666","GoldTelegraph_"
"1585935564406403073","Fri Oct 28 10:04:38 +0000 2022","939","KUPAS TUNTAS KONSER 'BORN PINK' di JAKARTA. A THREAD : 11&amp;12 Maret 2023 (Sabtu &amp; minggu) : 19.00 WIB &amp; 18.30 WIB ️: Stadion Utama Gelora Bung Karno ️: https://t.co/bdSWxVvvRW / Aplikasi https://t.co/rmq0dPYZeD https://t.co/gjYoVNqsS0","1585935564406403073","https://pbs.twimg.com/media/FgJf-9FaYAA_DZ1.jpg","","in","","15","23","208","https://x.com/Blink_OFCINDO/status/1585935564406403073","1251347295297130496","Blink_OFCINDO"
"1572859875503513601","Thu Sep 22 08:06:31 +0000 2022","232","Indonesia's investment growth numbers growing w/ its currency less negatively impacted by stronger US$ compared to Malaysia. A main cause rests w/experienced genuine technocrat Sri Mulyani as Finance Minister &amp; leadership confidence. https://t.co/ypRgEVLUt9","1572859875503513601","","","en","malaysia","10","8","115","https://x.com/dririshsea/status/1572859875503513601","565166250","dririshsea"
"1478199252492820482","Tue Jan 04 02:59:00 +0000 2022","222","Peleburan Eijkman ke BRIN Bermula dari UU Cipta Kerja https://t.co/1dtFYobmlM","1478199252492820482","","","in","","11","19","74","https://x.com/CNNIndonesia/status/1478199252492820482","17128975","CNNIndonesia"
"1586241065199489024","Sat Oct 29 06:18:35 +0000 2022","203","[TUTORIAL] Pre Registrasi untuk Pre-sale tiket 'BORN PINK' di JAKARTA INDONESIA. #BLACKPINK_BORNPINK @BLACKPINK https://t.co/Cp7j0UCOuo","1586241065199489024","https://pbs.twimg.com/ext_tw_video_thumb/1586241011445280768/pu/img/j-St_BLmaghRkNVB.jpg","","in","","2","5","55","https://x.com/Blink_OFCINDO/status/1586241065199489024","1251347295297130496","Blink_OFCINDO"
"1516032591668776961","Mon Apr 18 12:35:11 +0000 2022","239","Banyak kalangan tak mengetahui bahwa di era kepemimpinan BK sebagai presiden Indonesia pernah diobok-obok oleh ulah Badan Pusat Intelijen Amerika Serikat (CIA) yang berhasil masuk ke Indonesia.","1516032595414306820","","Perilotus","in","","0","1","37","https://x.com/Perilotus/status/1516032595414306820","1249740236856295433","Perilotus"
"1584969755483639828","Tue Oct 25 18:06:51 +0000 2022","0","ARAB SAUDI INGIN GABUNG BRICS DUKUNG RUSIA!! SIAP JIHAD TEKAN PRODUKSI MINYAK OPEC+ #newmind #indonesia #mardiguwp #bossmansontoloyo #breakingnews #beritaterkini https://t.co/pQ4IEYvJOB","1584969755483639828","","","in","Earth","0","0","0","https://x.com/quotesofthed4y/status/1584969755483639828","1274346503998332929","quotesofthed4y"
"1540780566492377088","Sat Jun 25 19:34:48 +0000 2022","310","[HASTAG PARTY] SENIN 27 JUNI 2022 ⏰️ 00:00 WIB 01:00 WITA 02:00 WIT #️⃣ Gunakan hashtag &amp; tagline yang ada di poster pada waktunya. #LISA @BLACKPINK https://t.co/eFYzlPDC31","1540780566492377088","https://pbs.twimg.com/media/FWHzwmPaIAAJ7xz.jpg","","in","","9","7","102","https://x.com/Blink_OFCINDO/status/1540780566492377088","1251347295297130496","Blink_OFCINDO"
"1587759835072057345","Wed Nov 02 10:53:38 +0000 2022","282","PBSI coach set to join BAM While there has been no confirmation on the identity of the coach it is understood that the person is still tied to a contract with the Indonesian BA (PBSI). Apart from Indonesians there was also interest from coaches from South Korea and the USA. https://t.co/VFEfB34MUz","1587759835072057345","https://pbs.twimg.com/media/Fgja2WgakAADEpi.jpg","","en","Malaysia","78","11","95","https://x.com/craigansibin/status/1587759835072057345","69038358","craigansibin"
"1539856452164419584","Thu Jun 23 06:22:42 +0000 2022","212","Blink's LISA udah dikonfirmasi akan datang ke PFW CELINE. Nanti tolong fokus sama LISA ONLY! Target 3 Juta tweet pasti bisa ","1539856452164419584","","","in","","3","8","31","https://x.com/Blink_OFCINDO/status/1539856452164419584","1251347295297130496","Blink_OFCINDO"
"1543112337615462400","Sat Jul 02 06:00:25 +0000 2022","445"," Beijing announced 2 potential new BRICS members: Argentina and Saudi Arabia .. waiting in the wings are Egypt Indonesia Kazakhstan United Arab Emirates. Nigeria Senegal and Thailand. In 2021 BRICS already approved UAE Bangladesh Egypt and Uruguay https://t.co/EF9sbIYE9p","1543112337615462400","","","en","Become my Patreon friend ","33","35","157","https://x.com/wmiddelkoop/status/1543112337615462400","19059966","wmiddelkoop"
"1556657470147559425","Mon Aug 08 15:03:56 +0000 2022","291","INFO | PENGUMUMAN JADWAL BLACKPINK WORLD TOUR [Born Pink] JAKARTA 11 MARET 2023 SIAPKAN TABUNGAN KALIAN BLINK'S!! BORN PINK IN YOUR AREA #BLACKPINK @BLACKPINK https://t.co/IFEc1UfwU5","1556657470147559425","https://pbs.twimg.com/media/FZpbtzaaMAEEqbM.jpg","","in","","10","11","48","https://x.com/Blink_OFCINDO/status/1556657470147559425","1251347295297130496","Blink_OFCINDO"
"1534379020405641218","Wed Jun 08 03:37:20 +0000 2022","1557","#LISA as the new Brand Ambassador of AJAIB! AJAIB is Indonesia's leading financial technology one of Indonesia s largest brokerage that allows Indonesians to buy and sell stocks ETFs and mutual funds. #LISAforAjaib @BLACKPINK https://t.co/V5kVFrtdWU","1534379020405641218","https://pbs.twimg.com/media/FUs1lX7XwAA4HZd.jpg","","en","New York, NY","22","50","661","https://x.com/BBU_BLACKPINK/status/1534379020405641218","742988562652663809","BBU_BLACKPINK"
"1576103217242394624","Sat Oct 01 06:54:24 +0000 2022","205"," MAKE A BRIGHT WISH 2022 Project tahunan untuk beramal baik ini diselenggarakan oleh Allbrightvc dan ABVC_INA berlaku sebagai penyalur donasi dari Indonesia. Untuk yang mau join project ini : https://t.co/7LCI4nZRYe #MakeABrightWish2022 #bbrightvc https://t.co/KPEYyZqlqe","1576103217242394624","https://pbs.twimg.com/media/Fd9xhB7VQAE55g2.jpg","","in","Indonesia","5","1","145","https://x.com/allbrightvc_ina/status/1576103217242394624","1252379545652477953","allbrightvc_ina"
"1595063510115180545","Wed Nov 23 14:19:06 +0000 2022","0","@pengarang_sajak Ga bakalan menang lawan imperialis Indonesia gabung BRICS aj udh pada resesi EU drpd tenggelam bareng mereka.","1595421685758709761","","","in","","0","2","0","https://x.com/malefite/status/1595421685758709761","196598916","malefite"
"1501579824997220352","Wed Mar 09 15:25:02 +0000 2022","504","Congratulations to @luxxy_made BTR Ryzen and Genta for successfully representing the Indonesian National team at the SEA Games! 🇮🇩 Keep supporting them to make us proud Bigetroopers https://t.co/bLjP8Cg9Px","1501579824997220352","https://pbs.twimg.com/media/FNau470UYAAfTdr.jpg","","en","Jakarta, Indonesia","67","40","52","https://x.com/bigetronesports/status/1501579824997220352","1093556345117134849","bigetronesports"
"1538133576583356418","Sat Jun 18 12:16:36 +0000 2022","425","BL MAS &amp; BL INA adalah kaum terkuat di muka bumi ini wahai Tuhan. Dua-duanya gada wakil di #IndonesiaOpen2022. Mari nangis sama-sama yuk.","1538133576583356418","","","in","","6","5","36","https://x.com/xbrieej/status/1538133576583356418","1392859776132911106","xbrieej"
"1533716926123413504","Mon Jun 06 07:46:24 +0000 2022","202"," *#BRICS is now BRICS Plus which includes Turkey Argentina Egypt Indonesia Kazakhstan Nigeria UAE Saudi Arabia Senegal Thailand Pakistan Kyrgyzstan Tajikistan Uzbekistan &amp; Ukraine will be soon included https://t.co/hIva31wWYx","1533716926123413504","https://pbs.twimg.com/media/FUjbameXEAA6gJr.jpg","","cy","Purchase Your Ledger Nano","12","20","61","https://x.com/boncryp/status/1533716926123413504","991009200905097216","boncryp"
"1520709698554503173","Sun May 01 10:20:20 +0000 2022","232","Hasil yang baik untuk Indonesia di #BAC2022 Perolehan Medali Tiongkok 312 INDONESIA 113 Malaysia 111 Jepang 22 Korea Selatan 1 India 1 Semoga medali bertambah di #AsianGames2022","1520709698554503173","","","in","Jakarta, Indonesia","1","0","48","https://x.com/alfianto_ian/status/1520709698554503173","1133290995347443713","alfianto_ian"
"1597579671709036547","Tue Nov 29 13:14:09 +0000 2022","305","CALLING ALL INDONESIAN BLINKs!!! BLACKPINK BORN PINK in JAKARTA - Concert Project. Are you ready? #BLACKPINK #BLACKPINKinJKT #BORNPINKinJKT #JISOO #JENNIE #ROSÉ #LISA @BLACKPINK @ygofficialblink https://t.co/v6IlrWddOW","1597579671709036547","https://pbs.twimg.com/media/Fiu-PeHacAMzEAg.jpg","","en","","3","15","91","https://x.com/Blink_OFCINDO/status/1597579671709036547","1251347295297130496","Blink_OFCINDO"
"1568985902143385600","Sun Sep 11 16:44:04 +0000 2022","576","@AREAJULID pasang iklan di BB itu tinggal bayar doang. Klo gw banyak duit mau pasang wajah gw disana jg bs . Btw itu produk indonesia tp ga ada tulisan bhs indonesia sama sekali di iklannya. Klo inggris gw ngertilah krn itu pasang iklan di US. tp kok ada bhs korea tp ga ada bhs indo?","1569003856415326208","","AREAJULID","in","","1","4","25","https://x.com/Sunshine41291/status/1569003856415326208","1171685013382819840","Sunshine41291"
"1541667348205424640","Tue Jun 28 06:18:33 +0000 2022","0","NEGARA-negara anggota BRICS yakni Brasil Rusia India Tiongkok dan Afrika Selatan mengatakan akan memperluas keanggotaan mereka. Indonesia Turki Arab Saudi Mesir diajak gabung. https://t.co/tlb8oVHM70","1541667348205424640","","","in","Jakarta - Indonesia","0","0","0","https://x.com/mediaindonesia/status/1541667348205424640","68930552","mediaindonesia"
"1544311510008209409","Tue Jul 05 17:25:43 +0000 2022","0","@carepucuk @jokowi Indonesia gabung di BRICS ?? info dari mana ini?","1544371962226491398","","carepucuk","in","DKI Jakarta, Indonesia","0","0","0","https://x.com/Ayah_Nahl/status/1544371962226491398","112019726","Ayah_Nahl"
"1540391157779374085","Fri Jun 24 17:47:59 +0000 2022","466","Algeria Argentina Egypt Indonesia Iran Kazakhstan Senegal Uzbekistan Cambodia Ethiopia Fiji Malaysia &amp; Thailand in BRICS+ meeting today.","1540391299920060417","","OSINT_Insider","fi","New Jersey","1","5","59","https://x.com/OSINT_Insider/status/1540391299920060417","818078280242827264","OSINT_Insider"
"1541986558898839552","Wed Jun 29 03:26:59 +0000 2022","609","China está de acuerdo en admitir en el Brics a Argentina e Irán indonesia se anota también!","1541986558898839552","","","es","México","3","7","175","https://x.com/Geopolitik_2030/status/1541986558898839552","977330545377071105","Geopolitik_2030"
"1523355223418408962","Sun May 22 19:58:44 +0000 2022","296","Members of the BRICS (Brazil Russia India South Africa) are publicly supporting China's call to expand the economic bloc. Likely new members will be Argentina and Indonesia and potentially Nigeria and Kazakhstan. Another blow to US unipolar hegemony https://t.co/ahywXPpGEo","1528465405076983815","","BenjaminNorton","en","","9","12","92","https://x.com/BenjaminNorton/status/1528465405076983815","852269288","BenjaminNorton"
"1585970425456390144","Fri Oct 28 12:23:09 +0000 2022","49","1. Bank BRI sebagai Bank BUMN Nomor 1 di Indonesia memberikan dukungan penuh pada acara G20. #BRIDukungG20","1585970425456390144","","","in","Kobe City, Hyogo","1","3","0","https://x.com/cha_vie/status/1585970425456390144","81801860","cha_vie"
