"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1783340894076461120","Thu Apr 25 03:42:56 +0000 2024","425","RRC dan antek-anteknya sudah berhasil bangkrutkan bank plat merah BRI? #JokowiBapakNepotisme #JokowiBapakNepotisme https://t.co/JGI7mf2XcP","1783340894076461120","https://pbs.twimg.com/ext_tw_video_thumb/1783340855476236288/pu/img/dMtioE_LQpCcEXlF.jpg","","in","","9","24","233","https://x.com/Srik4ndiMuslim2/status/1783340894076461120","1629530059265703938","Srik4ndiMuslim2"
"1742183871960207862","Tue Jan 02 13:59:37 +0000 2024","214","Sementara itu dalam Berita Geopolitik dan Ekonomi Arab Saudi Iran UAE Ethiopia dan Mesir secara rasmi menyertai Pertubuhan Ekonomi BRICS(Brazil Rusia India China dan Afrika Selatan) berkuatkuasa 1 Januari 2024 semalam Menjadikan jumlah ahli BRICS kini ialah 10 negara https://t.co/13Ejvgk7Ku","1742183871960207862","https://pbs.twimg.com/media/GC16_nOaIAAIhMS.jpg","","in","","2","5","75","https://x.com/Marchfoward/status/1742183871960207862","2194068895","Marchfoward"
"1818276588196360420","Tue Jul 30 13:24:55 +0000 2024","609","BRICS ni satu persatuan ekonomi tapi bukan US yang buat tapi pihak Rusia dan China Itu easy term dia Persatuan Ekonomi Negara selain Barat","1818276588196360420","","","in","","0","5","165","https://x.com/Marchfoward/status/1818276588196360420","2194068895","Marchfoward"
"1741953776070631588","Mon Jan 01 22:45:18 +0000 2024","301","BRICS expands influence to five new countries Egypt Iran Saudi Arabia the UAE and Ethiopia became new members of the organization. https://t.co/2v1kL5DzX4","1741953776070631588","https://pbs.twimg.com/media/GCypumhW0AEhqqQ.jpg","","en"," 💞💞💞","2","6","34","https://x.com/SprinterFamily/status/1741953776070631588","1128337957289697281","SprinterFamily"
"1849227429145186414","Wed Oct 23 23:12:30 +0000 2024","62","Di sela Konferensi Tingkat Tinggi KTT BRICS Plus Menlu Sugiono melakukan pertemuan bilateral dengan Sekretaris Jenderal Komite Eksekutif Organisasi Pembebasan Palestina (PLO) Hussein Al Sheikh (23/10). Dalam pertemuan tersebut Menlu Sugiono menyampaikan tiga hal: Pertama https://t.co/Tm69TtXLdU","1849227429145186414","https://pbs.twimg.com/media/GanGip3a4AAJN6U.jpg","","in","Jakarta","2","4","22","https://x.com/Kemlu_RI/status/1849227429145186414","160858057","Kemlu_RI"
"1848370495378657758","Mon Oct 21 14:27:21 +0000 2024","24","Terima kasih Pak @jokowi President terbaik yg pernah Ada di Indonesia. Bapak Infrastruktur Indonesia. Salam Hormat Selalu Pak 🇮🇩🇮🇩🇮🇩 BRICS Mayor Teddy Secret Service Luhut Wakil Menteri Imigrasi FIFA Nadiem #Menjahit #GiTalk M.Ed https://t.co/acxmxXTnPC","1848370495378657758","https://pbs.twimg.com/ext_tw_video_thumb/1848370452907057152/pu/img/7jt4PvLruhHo8YQL.jpg","","in","Indonesia","1","8","7","https://x.com/NyiMasRuminah/status/1848370495378657758","62468709","NyiMasRuminah"
"1848744508886028754","Tue Oct 22 15:13:33 +0000 2024","62","BRICS Putin Rusia dan Tugas Pertama Sugiono sebagai Menlu RI | #Sugiono #MenluSugiono #BRICS #Indonesia https://t.co/5fxwh9QlgO","1848744508886028754","https://pbs.twimg.com/media/GagPMWfbgAA_mV7.jpg","","in","Jakarta","2","6","17","https://x.com/kompascom/status/1848744508886028754","23343960","kompascom"
"1821636076148289845","Thu Aug 08 19:54:19 +0000 2024","516","Emas lagi weh 🇮🇩 Congrats RIZKI JUNIANSYAH!!! https://t.co/6AWreA2f2Q","1821636076148289845","https://pbs.twimg.com/media/GUfAWcXbIAA7gsT.jpg","","in","🏡","0","14","21","https://x.com/barcastuff_idn/status/1821636076148289845","863981324117327872","barcastuff_idn"
"1849188857620918642","Wed Oct 23 20:39:14 +0000 2024","46547","JUST IN: BRICS officially adds 13 new nations to the alliance as partner countries (not full members). 🇩🇿 Algeria 🇧🇾 Belarus 🇧🇴 Bolivia 🇨🇺 Cuba 🇮🇩 Indonesia 🇰🇿 Kazakhstan 🇲🇾 Malaysia 🇳🇬 Nigeria 🇹🇭 Thailand 🇹🇷 Turkey 🇺🇬 Uganda 🇺🇿 Uzbekistan 🇻🇳 Vietnam https://t.co/n1jIDcKega","1849188857620918642","https://pbs.twimg.com/media/GamjdxUXQAAz6Uc.jpg","","en","BRICS","1818","1475","11649","https://x.com/BRICSinfo/status/1849188857620918642","1449140157903482882","BRICSinfo"
"1802729635597488527","Mon Jun 17 15:46:52 +0000 2024","3450","TERKINI MALAYSIA NAK MASUK BRICS? Agensi Berita Rusia Sputnik melaporkan Malaysia akan menyertai Pertubuhan Ekonomi BRICS(Brazil Rusia India China dan Afrika Selatan) Ini dimaklumkan menurut Sputnik dari temu ramah PM Malaysia Datuk Seri Anwar Ibrahim kepada Guancha https://t.co/4IHbbKWqGv","1802729635597488527","https://pbs.twimg.com/media/GQSVDLEa4AAfFOe.jpg","","in","","173","122","1199","https://x.com/Marchfoward/status/1802729635597488527","2194068895","Marchfoward"
"1849205172490088699","Wed Oct 23 21:44:04 +0000 2024","37"," BREAKING: BRICS officially adds 13 NEW NATIONS to the alliance as *Partner Countries.* 🇩🇿 Algeria 🇧🇾 Belarus 🇧🇴 Bolivia 🇨🇺 Cuba 🇮🇩 Indonesia 🇰🇿 Kazakhstan 🇲🇾 Malaysia 🇳🇬 Nigeria 🇹🇭 Thailand 🇹🇷 Turkey 🇺🇬 Uganda 🇺🇿 Uzbekistan 🇻🇳 Vietnam https://t.co/gIXuzmZBYn","1849205172490088699","https://pbs.twimg.com/media/GamyREFWUAEiBRG.jpg","","en","Planet Mars ","0","3","8","https://x.com/TopGResistance/status/1849205172490088699","1614059329174265859","TopGResistance"
"1849145075550282213","Wed Oct 23 18:06:29 +0000 2024","6","@jacksonhinklle Republik Indonesia? 🇮🇩 They don't even join BRICS yet https://t.co/9WIfltyVOL","1849150416124334377","https://pbs.twimg.com/media/GamAgPwbAAAAwjB.jpg","jacksonhinklle","en","Indonesia","0","3","0","https://x.com/ekoajiw/status/1849150416124334377","164913337","ekoajiw"
"1849193242631307748","Wed Oct 23 20:56:40 +0000 2024","24","BRICS agrega oficialmente 13 nuevas naciones a la alianza como países socios (no miembros de pleno derecho). 🇩🇿 Algeria 🇧🇾 Belarus 🇧🇴 Bolivia 🇨🇺 Cuba 🇮🇩 Indonesia 🇰🇿 Kazakhstan 🇲🇾 Malaysia 🇳🇬 Nigeria 🇹🇭 Thailand 🇹🇷 Turkey 🇺🇬 Uganda 🇺🇿 Uzbekistan 🇻🇳 Vietnam https://t.co/JRbM1EtQN7","1849193242631307748","https://pbs.twimg.com/ext_tw_video_thumb/1849193214063865856/pu/img/Dcn29SJ6Z_PU975O.jpg","","es","Earth","1","0","17","https://x.com/aapayes/status/1849193242631307748","222918185","aapayes"
"1803085566348611792","Tue Jun 18 15:21:13 +0000 2024","583","So four top ASEAN countries hope to join BRICS - Indonesia Malaysia Thailand and Vietnam. Russia and China will be mighty pleased. https://t.co/2eVqVKrdrr","1803085566348611792","","","en","Thiruvananthapuram,Delhi","15","35","197","https://x.com/BhadraPunchline/status/1803085566348611792","2716353140","BhadraPunchline"
"1849190779660689505","Wed Oct 23 20:46:52 +0000 2024","89","BREAKING BRICS officially adds 13 new nations to the alliance as partner countries (not full members). Algeria Belarus Cuba Indonesia Malaysia Nigeria Turkey Uganda Uzbekistan. https://t.co/pCvZUAEOsV","1849190779660689505","https://pbs.twimg.com/ext_tw_video_thumb/1849190708881551360/pu/img/gFjxq5cK2lM-R5KU.jpg","","en","World - ירושלים - ישראל","0","4","33","https://x.com/AlertChannel/status/1849190779660689505","940876562","AlertChannel"
"1847436445361066121","Sat Oct 19 00:35:46 +0000 2024","51","PASAR KRIPTO DALAM 24 JAM TERAKHIR! 1/DBS Singapura luncurkan layanan token untuk perbankan blockchain. 2/Vladimir Putin: BRICS rencana pakai mata uang digital untuk investasi. 3/BlackRock bahas dengan Binance pakai token BUIDL sebagai jaminan futures. 4/Volume spot ETF https://t.co/Dg4Q6Y6MvG","1847436445361066121","https://pbs.twimg.com/media/GaNpX17bUAESd3a.jpg","","in","","0","1","6","https://x.com/coindesk_id/status/1847436445361066121","1492146816980119553","coindesk_id"
"1849176174033088546","Wed Oct 23 19:48:50 +0000 2024","0","Presiden Rusia Vladmir Putin secara resmi mengeluarkan mata uang kertas BRICS sebagai mata uang yang digunakan dalam perdagangan negara negara anggota BRICS pengganti Dolla US. Diantaranya ada bendera Indonesia didalam mata uang yang dikeluarkan. https://t.co/WeBYK9MzP6","1849176174033088546","https://pbs.twimg.com/media/GamX7R_bIAAN2Uo.jpg","","in","","0","0","0","https://x.com/un_dreilukas/status/1849176174033088546","2459086860","un_dreilukas"
"1849191802399555605","Wed Oct 23 20:50:56 +0000 2024","33","UPDATE: Uganda is among 13 nations that have been officially added to the BRICS family as partner countries (not full members). 🇩🇿 Algeria 🇧🇾 Belarus 🇧🇴 Bolivia 🇨🇺 Cuba 🇮🇩 Indonesia 🇰🇿 Kazakhstan 🇲🇾 Malaysia 🇳🇬 Nigeria 🇹🇭 Thailand 🇹🇷 Turkey 🇺🇬 Uganda 🇺🇿 Uzbekistan 🇻🇳 Vietnam https://t.co/4rrUbYbjrl","1849191802399555605","https://pbs.twimg.com/media/GammJLDWkAAPW_C.jpg","","en","KAMPALA","1","2","8","https://x.com/UGDiplomat/status/1849191802399555605","1712186176537325568","UGDiplomat"
"1765243879731724742","Wed Mar 06 05:11:52 +0000 2024","240","BRICS Akan Ciptakan Sistem Pembayaran Pakai Blockchain! De-dolarisasi semakin kuat? https://t.co/njYhX1rawN","1765243879731724742","https://pbs.twimg.com/media/GH9n8mrbkAAtdHy.jpg","","in","","2","9","25","https://x.com/coindesk_id/status/1765243879731724742","1492146816980119553","coindesk_id"
"1830576413696823753","Mon Sep 02 12:00:02 +0000 2024","59","Indonesia is a strong candidate for BRICS membership - Russian envoy Follow us on Rumble: https://t.co/Nuc9nUzTc5 https://t.co/2DW6sRIQkq","1830576413696823753","https://pbs.twimg.com/amplify_video_thumb/1830503452499197952/img/2I_-sfW0ijOfOQxe.jpg","","en","","0","3","14","https://x.com/RT_com/status/1830576413696823753","64643056","RT_com"
"1808287542162383051","Tue Jul 02 23:52:01 +0000 2024","224","INDONESIA SAYS NO TO BRICS? OR TO CHINA? THEY SAID YES TO RIPPLE! #BREAKING #XRP #XLM #XDC #ALGO #Quant #IOTA #HBAR #Ripple #Crypto #cryptocurrency #cryptotrading #XRPHolders #XRPLedger https://t.co/K8tiOVDQ2B","1808287542162383051","https://pbs.twimg.com/amplify_video_thumb/1808287384318234627/img/TCMsfcknWNWiGj1C.jpg","","en","California","0","2","56","https://x.com/CryptoHulk19/status/1808287542162383051","1441259450183008258","CryptoHulk19"
"1797658571838034027","Mon Jun 03 15:56:17 +0000 2024","962"," BREAKING L #Indonesie se dit prête à envoyer des soldats de maintien de la paix à #Gaza pour mettre fin à la guerre avec #Israel. La #Chine la #Russie et la #SouthAfrica soutiennent cette proposition. Pour ces pays des #BRICS les #USA et l #OTAN ne pourront jamais https://t.co/emrSv4VkYf","1797658571838034027","https://pbs.twimg.com/media/GPKQ8OgWgAAqMOv.jpg","","fr","France","10","26","271","https://x.com/BRICSNewsFR/status/1797658571838034027","1687976569552183296","BRICSNewsFR"
"1848985698499797460","Wed Oct 23 07:11:57 +0000 2024","52","Langsung tancap gas... Menteri Luar Negeri Republik Indonesia Sugiono pada hari Selasa tiba di Kazan Rusia untuk menghadiri KTT BRICS Plus 2024 yang akan berlangsung pada 23-24 Oktober. https://t.co/jJJc6lVd1z","1848985698499797460","https://pbs.twimg.com/media/GajqnlybEAAzy1M.jpg","","in","Jakarta, Indonesia","0","6","8","https://x.com/angkasareview/status/1848985698499797460","888010897980923904","angkasareview"
"1840920896284086437","Tue Oct 01 01:05:18 +0000 2024","28","Belarus: next wave of #BRICS expansion will be announced at the group s annual summit in the Russian city of Kazan in October .. Algeria Bangladesh Bahrain Belarus Bolivia Venezuela Vietnam Cuba Honduras Indonesia Kazakhstan Kuwait Morocco Nigeria Palestine https://t.co/l2iEzR0Wpd","1840920896284086437","https://pbs.twimg.com/media/GYxDdtGbQAI8W-E.jpg","","en","Sydney, Australia.","0","2","11","https://x.com/timand2037/status/1840920896284086437","56575418","timand2037"
"1849118952104071484","Wed Oct 23 16:01:27 +0000 2024","4402","Delighted to meet FM Sugiono @Menlu_RI of Indonesia today in Kazan on the sidelines of the BRICS Summit. Congratulated him on his new assignment. Discussed further strengthening our Comprehensive Strategic Partnership. 🇮🇳 🇮🇩 https://t.co/7eCktMZDmq","1849118952104071484","https://pbs.twimg.com/media/Galj4PHbkAEdQeP.jpg","","en","New Delhi, India","5","42","454","https://x.com/DrSJaishankar/status/1849118952104071484","859363899291742210","DrSJaishankar"
"1847839699874021711","Sun Oct 20 03:18:10 +0000 2024","5464","BRIIZE INDONESIA LED BILLBOARD SUPPORT LED Billboard Ad 20 October 2024 G-Vision City Building Gangnam-gu South Korea RII7E NEVER WALKS ALONE #RII7E_Or_None #SMRespectRii7e #BringBackSeunghan #승한복귀_공지해_고소상황_공지해 https://t.co/HNLNxVR28w","1847839699874021711","https://pbs.twimg.com/media/GaTYYqtbUAAMEkx.jpg","","en","Indonesia","145","943","3196","https://x.com/RIIZEINAUNION/status/1847839699874021711","1689280631400759301","RIIZEINAUNION"
"1848347775051980863","Tue Oct 22 06:49:55 +0000 2024","4","@thisismyraifu 9️⃣PM Lawrence Wong s approach is different from PM Anwar s embrace of BRICS. America with its capable allies &amp; partners in Asia like Japan (4) Australia (5) Korea (7) Singapore (8) &amp; Indonesia (9) are maintaining a regional security system that China can't bend to its will. https://t.co/C8G65akT4s","1848617766171120108","https://pbs.twimg.com/media/GaecDu6bEAMJBBl.jpg","lhsingapura","en","Singapore","0","1","1","https://x.com/lhsingapura/status/1848617766171120108","1160254302868275200","lhsingapura"
"1791000941304688774","Thu May 16 07:01:14 +0000 2024","917"," ayok kita gabung brics &gt;russia gak ada duit habis buat perang &gt;china gak ada duit karena real estate disana ancur &gt;india gak ada duit karena industri manufaktur nya tertinggal &gt;afsel gak ada duit karena ekonominya ancur &gt;brazil ada duit tapi sektornya mirip sini","1791000941304688774","","","in","","11","60","145","https://x.com/gara_nam/status/1791000941304688774","1164725763637035008","gara_nam"
"1791035907791045038","Thu May 16 09:20:10 +0000 2024","469","Masuk BRICS: Sekutuan ama China dan India yang sering nindas salah satu etnis Muslim + Organisasi gak jelas nan rawan Konflik internal. Mantap ","1791035907791045038","","","in","Di Hatimu","3","34","78","https://x.com/Y_D_Y_P/status/1791035907791045038","1501070844432650245","Y_D_Y_P"
"1847838916893983204","Sun Oct 20 03:15:03 +0000 2024","1021","BRIIZE INDONESIA LED BILLBOARD SUPPORT LED Billboard Ad 19 October 2024 Oakwood Mega Kuningan Jakarta Indonesia RII7E NEVER WALKS ALONE #RII7E_Or_None #SMRespectRii7e #BringBackSeunghan #승한복귀_공지해_고소상황_공지해 https://t.co/vC4lTY7RsJ","1847838916893983204","https://pbs.twimg.com/media/GaTXsehbUAIK16t.jpg","","in","Indonesia","19","228","569","https://x.com/RIIZEINAUNION/status/1847838916893983204","1689280631400759301","RIIZEINAUNION"
"1849213183627850070","Wed Oct 23 22:15:54 +0000 2024","415","🇮🇩 Indonesia secara resmi menjadi negara mitra BRICS (bukan anggota penuh) bersama 12 negara lainnya : 🇩🇿 Aljazair 🇧🇾 Belarus 🇧🇴 Bolivia 🇨🇺 Kuba 🇰🇿 Kazakhstan 🇲🇾 Malaysia 🇳🇬 Nigeria 🇹🇭 Thailand 🇹🇷 Turki 🇺🇬 Uganda 🇺🇿 Uzbekistan 🇻🇳 Vietnam https://t.co/FvF4BAfbRI","1849213183627850070","https://pbs.twimg.com/media/Gam5ln5asAALBwB.jpg","","in","Moscow","7","20","81","https://x.com/yo2thok/status/1849213183627850070","497234852","yo2thok"
"1794327595523383370","Sat May 25 11:20:10 +0000 2024","224","Kompetisi Kasta Tertinggi Liga Indonesia BRI Liga 1 musim 2023/24 menuju penghujung akhir musim! Sepanjang musim dari Reguler Series hingga Championship Series BRI Liga 1 musim ini banyak aksi menarik yang disajikan dari pemain muda lokal potensial Hokky Caraka (19thn) dan https://t.co/ncSKGY09up","1794327595523383370","https://pbs.twimg.com/media/GOa7VZLbUAApIQD.jpg","","in","","10","108","89","https://x.com/garistengah_id/status/1794327595523383370","153755463","garistengah_id"
